id,description,nom,type
97,"Il transporte toujours un petit pendule. On raconte
qu’il aurait un jour enlevé un enfant après l’avoir
hypnotisé.",Hypnomade,Pokémon Hypnose
97,"La vue de son pendule oscillant endort en trois
secondes, même quand on vient de se réveiller.",Hypnomade,Pokémon Hypnose
97,"Hypnomade tient un pendule dans sa main. Le mouvement
de balancier et les reflets brillants du pendule hypnotisent
profondément son ennemi. Lorsque ce Pokémon cherche
ses proies, il nettoie son pendule.",Hypnomade,Pokémon Hypnose
97,"Bien que ce soit un Pokémon extrêmement
dangereux, les personnes victimes d’insomnie
le considèrent comme un sauveur.",Hypnomade,Pokémon Hypnose
97,"Quand il rencontre quelqu’un, il l’endort et goûte
ses rêves. S’ils ont bon goût, il emporte la
personne avec lui.",Hypnomade,Pokémon Hypnose
97,"À Alola, les Hypnomade s’en prennent
principalement aux Dodoala. Les humains
n’ont donc pas grand-chose à craindre.",Hypnomade,Pokémon Hypnose
97,"Certains Hypnomade travaillent comme
assistants dans les cliniques visant à guérir
les patients de leurs insomnies.",Hypnomade,Pokémon Hypnose
97,"Évitez son regard quand vous en croisez un,
ou il pourrait essayer de vous hypnotiser
avec son pendule.",Hypnomade,Pokémon Hypnose
98,"Il creuse son terrier sur des plages
sablonneuses. Ses pinces repoussent
si on les brise.",Krabby,Pokémon Doux Crabe
98,"S’il est menacé, il se cache derrière les bulles
émises par sa bouche pour paraître plus gros.",Krabby,Pokémon Doux Crabe
98,"On trouve ce Pokémon près de la mer. Ses grosses
pinces peuvent repousser si elles se font arracher.",Krabby,Pokémon Doux Crabe
98,"Krabby vit sur les plages, enterré dans le sable. Sur les plages
où on trouve peu de nourriture, on peut voir ces Pokémon
se disputer pour défendre leur territoire.",Krabby,Pokémon Doux Crabe
98,"Ses pinces sont des armes puissantes. Il peut
arriver qu’elles se brisent durant un combat,
mais elles repoussent vite.",Krabby,Pokémon Doux Crabe
98,"On trouve ce Pokémon près de la mer.
Ses grosses pinces peuvent repousser
si elles sont arrachées.",Krabby,Pokémon Doux Crabe
98,"S’il se sent menacé, il se cache derrière les bulles
émises par sa bouche pour paraître plus gros.",Krabby,Pokémon Doux Crabe
99,"Sa grande pince possède une puissance
de 10 000 chevaux. Son poids la rend
difficile à manier.",Krabboss,Pokémon Pince
99,"Sa grosse pince développe une puissance de
10 000 CV. Toutefois, sa taille imposante la rend
difficile à utiliser.",Krabboss,Pokémon Pince
99,"Sa pince devient énorme. S’il la soulève trop vite,
il risque de perdre l’équilibre.",Krabboss,Pokémon Pince
99,"Krabboss est doté d’une pince gigantesque, surdimensionnée.
Il l’agite en l’air pour communiquer avec ses semblables.
En revanche, sa pince est tellement lourde que ce Pokémon
se fatigue très vite.",Krabboss,Pokémon Pince
99,"Sa grosse pince, dure comme de l’acier,
est d’une puissance incommensurable,
mais elle est trop lourde.",Krabboss,Pokémon Pince
99,"Sa grosse pince est dotée d’une puissance
incommensurable. Sa taille imposante la rend
toutefois difficile à utiliser.",Krabboss,Pokémon Pince
99,"Sa pince gigantesque possède une puissance
destructrice phénoménale, mais hors combat,
son poids devient un handicap.",Krabboss,Pokémon Pince
100,"Il ressemble à une Poké Ball. Ce
Pokémon dangereux peut exploser
ou s’électrifier au toucher.",Voltorbe,Pokémon Balle
100,"Découvert en même temps que les Poké Balls.
Il paraît qu’il existe un lien entre les deux.",Voltorbe,Pokémon Balle
100,"Vivant près des centrales électriques, ce Pokémon
survolté est souvent confondu avec une Poké Ball.",Voltorbe,Pokémon Balle
100,"La première fois qu’on a vu Voltorbe, c’était dans une usine
qui fabrique des Poké Balls. Personne n’a jamais pu expliquer
le lien entre cet événement et la ressemblance frappante
de ce Pokémon avec une Poké Ball.",Voltorbe,Pokémon Balle
100,"Voltorbe est extrêmement sensible. Il explose au moindre
choc. On raconte qu’il fut créé par l’exposition d’une
Poké Ball à une puissante dose d’énergie.",Voltorbe,Pokémon Balle
100,"On dit qu’il se déguise en Poké Ball.
Il s’autodétruit à la moindre stimulation.",Voltorbe,Pokémon Balle
101,"Il se laisse porter par les vents
lorsque son corps est gonflé
d’électricité à en éclater.",Électrode,Pokémon Balle
101,"Il explose au moindre choc. Son seul surnom de
« Bomb Ball » suffit à effrayer ses adversaires.",Électrode,Pokémon Balle
101,"Il stocke tellement d’énergie dans son corps
qu’une simple secousse peut le faire exploser.",Électrode,Pokémon Balle
101,"Électrode mange l’électricité qui se trouve dans l’atmosphère.
Les jours d’orage, on peut voir ce Pokémon exploser
sans arrêt parce qu’il a avalé trop d’électricité.",Électrode,Pokémon Balle
101,"L’une des caractéristiques d’Électrode est son attirance
pour l’électricité. Ces Pokémon posent problème lorsqu’ils
se rassemblent dans les centrales électriques pour se nourrir
de courant fraîchement généré.",Électrode,Pokémon Balle
101,"Il stocke de l’énergie électrique dans son corps,
ce qui le rend instable et explosif.",Électrode,Pokémon Balle
102,"Ces six œufs communiquent par
télépathie. Ils peuvent se réunir
rapidement si on les sépare.",Noeunoeuf,Pokémon Œuf
102,"Ces six œufs communiquent par télépathie.
Ils peuvent se réunir rapidement si on les sépare.",Noeunoeuf,Pokémon Œuf
102,"Même s’il ressemble à des œufs, ce Pokémon
appartient à la famille des végétaux.",Noeunoeuf,Pokémon Œuf
102,"Ce Pokémon est constitué de six œufs formant une grappe
serrée. Ces six œufs s’attirent mutuellement et pivotent.
Quand des fissures apparaissent sur les coquilles, ça signifie
que Noeunoeuf est sur le point d’évoluer.",Noeunoeuf,Pokémon Œuf
102,"Il communique avec ses amis par télépathie.
Son ADN est un mélange de celui d’une plante
et d’un autre type non identifié.",Noeunoeuf,Pokémon Œuf
102,"Ce Pokémon est composé de six œufs.
Ils sont souvent attaqués par des Crabagarre,
mais ils se défendent avec leurs pouvoirs psy.",Noeunoeuf,Pokémon Œuf
102,"Six pour le prix d’un ! Si par malheur l’un d’entre
eux disparaît, il est remplacé dès le lendemain
matin par une nouvelle recrue.",Noeunoeuf,Pokémon Œuf
102,"Bien qu’ils fassent la même taille, les Noeunoeuf
d’Alola sont plus lourds que ceux des autres
régions, car leur intérieur est bien plus dense.",Noeunoeuf,Pokémon Œuf
102,"Ses têtes sont attirées les unes vers les autres
et pivotent. Il en faut six pour qu’il maintienne
son équilibre.",Noeunoeuf,Pokémon Œuf
102,"Même s’il ressemble à un tas d’œufs, il s’agit bien
d’un Pokémon. Il paraît qu’ils communiquent
entre eux par télépathie.",Noeunoeuf,Pokémon Œuf
102,"Il a besoin d’être constitué de ses six membres
pour rester calme. Sitôt qu’il en manque un,
il lui prend soudainement l’envie de fuir.",Noeunoeuf,Pokémon Œuf
103,"On l’appelle “jungle sur pattes”.
Si une tête devient trop grosse,
elle tombe et produit un Noeunoeuf.",Noadkoko,Pokémon Fruitpalme
103,"Ses trois têtes sont autonomes. Elles semblent
toutefois en harmonie et ne se disputent jamais.",Noadkoko,Pokémon Fruitpalme
103,"On l’appelle « jungle sur pattes ». Si une tête devient
trop grosse, elle tombe et produit un Noeunoeuf.",Noadkoko,Pokémon Fruitpalme
103,"Noadkoko vient des tropiques. À force de vivre sous un soleil
ardent, ses têtes ont rapidement grandi. On raconte que
lorsque ses têtes tombent, elles se rassemblent et forment
un Noeunoeuf.",Noadkoko,Pokémon Fruitpalme
103,"Chaque tête a sa volonté propre. Toutes
discutent ensemble par télépathie et décident
de ce qu’elles vont faire d’un commun accord.",Noadkoko,Pokémon Fruitpalme
103,"À un certain moment de sa vie, l’une des trois
têtes tombe. Elle germera en un nouveau
Noeunoeuf.",Noadkoko,Pokémon Fruitpalme
103,"Il frappe ses adversaires de ses pouvoirs
psychiques. Comme il a trois têtes, la puissance
de ses attaques s’en voit triplée.",Noadkoko,Pokémon Fruitpalme
103,"Ses trois têtes pensent indépendamment.
Si elles ne se mettent pas d’accord sur le
chemin à emprunter, Noadkoko fait du surplace.",Noadkoko,Pokémon Fruitpalme
103,"Si son cri est aussi bruyant, c’est parce que
chacune de ses trois têtes dit ce qu’elle pense.",Noadkoko,Pokémon Fruitpalme
103,"Chacune de ses trois têtes pense de manière
autonome. Elles ne semblent s’intéresser
qu’à elles-mêmes.",Noadkoko,Pokémon Fruitpalme
103,"Les attaques psychiques lancées par ses trois
têtes à l’unisson sont très puissantes. Par temps
nuageux, ses mouvements sont plus lents.",Noadkoko,Pokémon Fruitpalme
104,"Il pleure en pensant à sa mère
disparue, et ses larmes résonnent
dans son crâne creux.",Osselait,Pokémon Solitaire
104,"Ce Pokémon porte le crâne de sa défunte mère sur
sa tête. On raconte qu’il se met à pleurer dès qu’il
se retrouve seul.",Osselait,Pokémon Solitaire
104,"Il porte constamment le crâne de sa mère.
Personne ne sait à quoi il ressemble sans ce crâne.",Osselait,Pokémon Solitaire
104,"La maman d’Osselait lui manque terriblement et il ne la reverra
jamais. La lune le fait pleurer, car elle lui rappelle sa mère.
Les taches sur le crâne que porte ce Pokémon sont
les marques de ses larmes.",Osselait,Pokémon Solitaire
104,"Quand il se souvient de la mort de sa mère,
il pleure à grands sanglots. Les Vaututrice
entendent ces cris et fondent sur leur proie.",Osselait,Pokémon Solitaire
104,"Le crâne qu’il porte sur la tête est celui de sa
mère décédée. On dit qu’il évolue lorsqu’il
parvient à surpasser la douleur de sa mort.",Osselait,Pokémon Solitaire
104,"La nuit, il pense avec nostalgie à sa défunte
mère et éclate en sanglots. Vaututrice, son
prédateur, le localise au son de ses pleurs.",Osselait,Pokémon Solitaire
104,"Comme il porte le crâne de sa mère sur sa tête,
nul ne connaît son vrai visage. Une seule chose
est sûre : il ne cesse de pleurer.",Osselait,Pokémon Solitaire
104,"Il porte le crâne de sa défunte mère.
Ses pleurs résonnent dans son casque
en une triste mélodie.",Osselait,Pokémon Solitaire
104,"Lorsqu’il repense à sa mère défunte,
ses sanglots résonnent tristement sous
le crâne qu’il porte sur la tête.",Osselait,Pokémon Solitaire
104,"Il porte sur sa tête le crâne de sa défunte mère.
Il lui arrive de rêver d’elle et de pleurer, mais
chaque larme qu’il verse le rend plus fort.",Osselait,Pokémon Solitaire
105,"Ce Pokémon sauvage possède des os
depuis sa naissance. Il s’en sert
pour combattre avec dextérité.",Ossatueur,Pokémon Gard’Os
105,"Ce petit Pokémon était à l’origine très faible. Il est
devenu redoutable le jour où il a appris à se servir
de ses os.",Ossatueur,Pokémon Gard’Os
105,"L’os qu’il tient dans la main est son arme la plus
efficace. Il s’en sert comme d’un boomerang pour
assommer sa proie.",Ossatueur,Pokémon Gard’Os
105,"Ossatueur est la forme évoluée d’Osselait. Il a surmonté
le chagrin causé par la perte de sa maman et s’est endurci.
Le tempérament décidé et entier de ce Pokémon le rend
très difficile à amadouer.",Ossatueur,Pokémon Gard’Os
105,"Il était faible et peureux, mais après avoir
évolué, il a appris à manier son os avec férocité
et est devenu plus violent et agressif.",Ossatueur,Pokémon Gard’Os
105,"Il lance le grand os comme un boomerang pour
abattre son ancien prédateur, les Vaututrice,
pour se venger.",Ossatueur,Pokémon Gard’Os
105,"Il lance son os pour abattre les Vaututrice.
On pense qu’il agit ainsi pour venger sa mère.",Ossatueur,Pokémon Gard’Os
105,"Il joue des percussions avec son os afin de
communiquer avec ses congénères. Il existe
une cinquantaine de mélodies différentes.",Ossatueur,Pokémon Gard’Os
105,"Ce Pokémon, autrefois si petit et si faible,
est devenu très féroce. Il se bat habilement,
armé de son os.",Ossatueur,Pokémon Gard’Os
105,"Il s’est endurci et a évolué depuis qu’il a réussi
à surmonter sa peine. Il utilise son os en guise
d’arme et affronte ses ennemis avec bravoure.",Ossatueur,Pokémon Gard’Os
105,"En évoluant, il est devenu violent, et le crâne
de sa mère qu’il portait a fusionné avec sa tête.",Ossatueur,Pokémon Gard’Os
106,"Ses pattes élastiques s’allongent, ce
qui ne manque jamais de surprendre
au premier combat.",Kicklee,Pokémon Latteur
106,"Kicklee peut rétracter et allonger ses jambes à sa
guise. La formidable allonge dont il dispose lui donne
souvent l’avantage en plein combat.",Kicklee,Pokémon Latteur
106,"S’il commence à donner des séries de coups de pied,
ses jambes grandissent et il gagne en allonge.",Kicklee,Pokémon Latteur
106,"Les jambes de Kicklee peuvent se contracter et s’étirer
à volonté. Grâce à ces jambes à ressort, il terrasse ses
ennemis en les rouant de coups de pied. Après les combats,
il masse ses jambes pour éviter de sentir la fatigue.",Kicklee,Pokémon Latteur
106,"Ses pieds deviennent durs comme le diamant
quand il donne des coups, pulvérisant ainsi
ses adversaires.",Kicklee,Pokémon Latteur
106,"Il possède un fantastique sens de l’équilibre,
et peut donner des rafales de coups de pied
dans toutes les positions.",Kicklee,Pokémon Latteur
106,"Kicklee peut rétracter et étendre ses jambes
à sa guise. La formidable allonge dont il dispose
lui permet de frapper des adversaires éloignés.",Kicklee,Pokémon Latteur
107,"Même le béton cède sous ses 
poings dévastateurs. Au combat, il
s’essouffle au bout de 3 minutes.",Tygnon,Pokémon Puncheur
107,"Même le béton cède sous ses poings dévastateurs.
Au combat, il s’essouffle au bout de trois minutes.",Tygnon,Pokémon Puncheur
107,"Tygnon possède l’esprit combatif des plus grands
champions de boxe. Ses coups de poing partent plus
vite qu’un boulet de canon.",Tygnon,Pokémon Puncheur
107,"On raconte que Tygnon dispose de l’état d’esprit d’un boxeur
qui s’entraîne pour le championnat du monde. Ce Pokémon
est doté d’une ténacité à toute épreuve et n’abandonne
jamais face à l’adversité.",Tygnon,Pokémon Puncheur
107,"Ses coups de poing rotatifs sont si puissants
qu’ils peuvent percer le béton comme
une foreuse.",Tygnon,Pokémon Puncheur
107,"Ses poings fendent l’air. Ils sont si rapides
qu’un simple frôlement peut causer une brûlure.",Tygnon,Pokémon Puncheur
